"id", "title", "price", "meters", "rooms", "address", "area", "link"
"88865677", "3 Zimmer-Wohnung im Jugendstilhaus", "240000", "70", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88865677"
"88863833", "Schickes neu renoviertes Appartement in Halbhöhenlage", "139000", "40", "1", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88863833"
"88862895", "Attraktive Erdgeschoss-Wohnung - Nähe Universität Hohenheim - mit schönem Blick ins Grüne!", "130000", "43", "2", "Steckfeld, Stuttgart", "Steckfeld", "http://www.immobilienscout24.de/expose/88862895"
"88862013", "Helle 3-Zimmer Altbauwohnung mit Loggia in Stuttgart-West!", "205000", "60", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/88862013"
"88860179", "Ein Traum exklusive Neubau Penthouse-Loft --lichtdurchflutet--große Dachterrasse--", "556000", "108", "2", "Steinpilzweg 31, Schönberg, Stuttgart", "Schönberg", "http://www.immobilienscout24.de/expose/88860179"
"88857651", "** TRAUMHAFTE NEUBAU WOHNUNG IN STUTTGART-HEUMADEN**", "550000", "100", "4", "Heumaden, Stuttgart", "Heumaden", "http://www.immobilienscout24.de/expose/88857651"
"88857650", "** TRAUMHAFTE NEUBAU WOHNUNG IN STUTTGART-HEUMADEN**", "440000", "80", "3", "Heumaden, Stuttgart", "Heumaden", "http://www.immobilienscout24.de/expose/88857650"
"88857252", "Zwangsversteigerung Eigentumswohnung in 70190 Stuttgart Hackstraße", "104000", "62", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88857252"
"88857249", "ON TOP! Luxus auf zwei Ebenen - seltene 45-Zi.-Maisonette-Wohnung im Stuttgarter-Asemwald!", "449000", "122", "4", "Asemwald, Stuttgart", "Asemwald", "http://www.immobilienscout24.de/expose/88857249"
"88846623", "S- Möhringen : Holdermann-Carré = 3 Zimmer Traum mit Dachterrasse", "488000", "91", "3", "Vaihinger Straße 27, Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/88846623"
"88846503", "S- Möhringen : Holdermann-Carré = interessante 2 Zimmer Whg. mit Garten", "212000", "51", "2", "Vaihinger Straße 27, Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/88846503"
"88843930", "3- bis 4 Zimmer-Penthouse-Wohnung mit Dachterrasse in Stuttgart-Weilimdorf", "355000", "108", "3", "Weilimdorf, Stuttgart", "Weilimdorf", "http://www.immobilienscout24.de/expose/88843930"
"88842531", "Schicke 2012 kernsanierte 3-Zi.-ETW im beliebten LEHENVIERTEL / 2.OG Aufzug PKW-Stellpl.", "345000", "78", "3", "Liststraße _, Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/88842531"
"88842383", "Charmantes Wohnen in Stuttgart-West – auch für Kapitalanleger interessant", "444000", "85", "4", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/88842383"
"88836895", "Top renovierte 3-Zimmer EG-Wohnung in sehr begehrter Wohnlage", "279000", "68", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88836895"
"88836826", "Traumhafte Aussichten im Stuttgarter Heusteigviertel: Vier-Zimmer-Galeriewohnung mit Loggia", "598000", "121", "4", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/88836826"
"88834463", "Lehenviertel: Schöne Aussicht - ganz oben - mit darüber liegendem Dachraum", "369000", "88", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/88834463"
"88829877", "!!top-geschnittene Altbauwohnung mit WG-Eignung!!", "245000", "77", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88829877"
"88829609", "3 Zimmer-Wohnung Stuttgart-Feuerbach", "378000", "86", "3", "Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/88829609"
"88828325", "Gehobenes Wohnen - mit viel Raum und Natur", "698000", "157", "5", "Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/88828325"
"88865677", "3 Zimmer-Wohnung im Jugendstilhaus", "240000", "70", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88865677"
"88863833", "Schickes neu renoviertes Appartement in Halbhöhenlage", "139000", "40", "1", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88863833"
"88862895", "Attraktive Erdgeschoss-Wohnung - Nähe Universität Hohenheim - mit schönem Blick ins Grüne!", "130000", "43", "2", "Steckfeld, Stuttgart", "Steckfeld", "http://www.immobilienscout24.de/expose/88862895"
"88862013", "Helle 3-Zimmer Altbauwohnung mit Loggia in Stuttgart-West!", "205000", "60", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/88862013"
"88860179", "Ein Traum exklusive Neubau Penthouse-Loft --lichtdurchflutet--große Dachterrasse--", "556000", "108", "2", "Steinpilzweg 31, Schönberg, Stuttgart", "Schönberg", "http://www.immobilienscout24.de/expose/88860179"
"88857651", "** TRAUMHAFTE NEUBAU WOHNUNG IN STUTTGART-HEUMADEN**", "550000", "100", "4", "Heumaden, Stuttgart", "Heumaden", "http://www.immobilienscout24.de/expose/88857651"
"88857650", "** TRAUMHAFTE NEUBAU WOHNUNG IN STUTTGART-HEUMADEN**", "440000", "80", "3", "Heumaden, Stuttgart", "Heumaden", "http://www.immobilienscout24.de/expose/88857650"
"88857252", "Zwangsversteigerung Eigentumswohnung in 70190 Stuttgart Hackstraße", "104000", "62", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88857252"
"88857249", "ON TOP! Luxus auf zwei Ebenen - seltene 45-Zi.-Maisonette-Wohnung im Stuttgarter-Asemwald!", "449000", "122", "4", "Asemwald, Stuttgart", "Asemwald", "http://www.immobilienscout24.de/expose/88857249"
"88846623", "S- Möhringen : Holdermann-Carré = 3 Zimmer Traum mit Dachterrasse", "488000", "91", "3", "Vaihinger Straße 27, Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/88846623"
"88846503", "S- Möhringen : Holdermann-Carré = interessante 2 Zimmer Whg. mit Garten", "212000", "51", "2", "Vaihinger Straße 27, Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/88846503"
"88843930", "3- bis 4 Zimmer-Penthouse-Wohnung mit Dachterrasse in Stuttgart-Weilimdorf", "355000", "108", "3", "Weilimdorf, Stuttgart", "Weilimdorf", "http://www.immobilienscout24.de/expose/88843930"
"88842531", "Schicke 2012 kernsanierte 3-Zi.-ETW im beliebten LEHENVIERTEL / 2.OG Aufzug PKW-Stellpl.", "345000", "78", "3", "Liststraße _, Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/88842531"
"88842383", "Charmantes Wohnen in Stuttgart-West – auch für Kapitalanleger interessant", "444000", "85", "4", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/88842383"
"88836895", "Top renovierte 3-Zimmer EG-Wohnung in sehr begehrter Wohnlage", "279000", "68", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88836895"
"88836826", "Traumhafte Aussichten im Stuttgarter Heusteigviertel: Vier-Zimmer-Galeriewohnung mit Loggia", "598000", "121", "4", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/88836826"
"88834463", "Lehenviertel: Schöne Aussicht - ganz oben - mit darüber liegendem Dachraum", "369000", "88", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/88834463"
"88829877", "!!top-geschnittene Altbauwohnung mit WG-Eignung!!", "245000", "77", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88829877"
"88829609", "3 Zimmer-Wohnung Stuttgart-Feuerbach", "378000", "86", "3", "Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/88829609"
"88828325", "Gehobenes Wohnen - mit viel Raum und Natur", "698000", "157", "5", "Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/88828325"
"88824260", "**Hier wurden keine Kosten und Mühen gescheut! Neu sanierte 5-Zimmerwhg. lässt kein Wünsche offen**", "319000", "112", "5", "Rot, Stuttgart", "Rot", "http://www.immobilienscout24.de/expose/88824260"
"88822571", "Sofort verfügbar: Sanierte DG-Wohnung in ruhiger Lage", "230000", "54", "2", "Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/88822571"
"88817645", "140M² WOHNEN+ 160M² TERRASSE! EIN ORT DES LEBENS!", "588000", "183", "5", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88817645"
