"id", "title", "price", "meters", "rooms", "address", "area", "link"
"93796567", "*Im angesagten Westen* 2 Zimmer Küche Bad WC Loggia 2 Keller", "212500", "50", "2", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93796567"
"93796342", "*Wohnung mit abgetrenntem Hauseingang* 2 Zimmer Dusche separates WC", "130000", "33", "2", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/93796342"
"93796182", "'' Kernsaniert - 45-Zi.-EG-ETW im Zentrum von S-Obertürkheim ''", "255000", "92", "4", "Obertürkheim, Stuttgart", "Obertürkheim", "http://www.immobilienscout24.de/expose/93796182"
"93795945", "Kaufen einziehen und den Sommer auf der Terrasse genießen", "255000", "74", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93795945"
"93795769", "***S-Birkach: schöne 2-Zi.-Whg. mit großem Sonnenbalkon in ruhiger Lage***", "210000", "61", "2", "Birkach, Stuttgart", "Birkach", "http://www.immobilienscout24.de/expose/93795769"
"93795624", "Stadtnah wohnen - Gepflegte 2-Zimmerwohnung mit Balkon und TG-Stellplatz", "319000", "59", "2", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/93795624"
"93795432", "Schöne drei Zimmer Wohnung in Stuttgart Ost", "346500", "75", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93795432"
"93794801", "Großzügige vermietete 15 Zi im Westen m. Balkon", "165000", "39", "1", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93794801"
"93789739", "Sie werden sich wohlfühlen !", "175000", "61", "3", "Zuffenhausen, Stuttgart", "Zuffenhausen", "http://www.immobilienscout24.de/expose/93789739"
"93788853", "3-Zimmer-Wohnung mit Balkon beim Feuersee", "275000", "71", "3", "Hasenbergstraße 37B, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93788853"
"93785181", "Neu renovierte 3-Zi.-Wohnung mit Einbauküche + Außenstellplatz in S-Bad Cannstatt", "160000", "57", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93785181"
"93783301", "Kapitalanlage oder zum Selbstbezug: 1 Zi-Appt. (ca. 27 qm) mit Balkon in Cannstatt", "85000", "27", "1", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93783301"
"93782106", "große WG 117m²r Wfl. mit Balkon u. Loggia", "395000", "116", "4", "Freiligrathstr. 30, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93782106"
"93782036", "freiwerdende Hochparterrewohnung mit kleinem Gartenteil", "360000", "106", "4", "Freiligrathstr. 30, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93782036"
"93781943", "große WG 117m2. sofort frei! -  Wfl. mit Balkon und hohen Räumen", "385000", "116", "4", "Freiligrathstr. 30, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93781943"
