"","location","avgPrice"
"1","Asemwald,Stuttgart",2937.36559139785
"2","Bad Cannstatt,Stuttgart",3198.5391177728
"3","Bergheim,Stuttgart",2690.82738022177
"4","Botnang,Stuttgart",3627.80552832246
"5","Degerloch,Stuttgart",5299.18073829156
"6","Dürrlewang,Stuttgart",3560
"7","Fasanenhof,Stuttgart",2831.33963494133
"8","Feuerbach,Stuttgart",4430.22502915036
"9","Frauenkopf,Stuttgart",7365.01750139627
"10","Freiberg,Stuttgart",3010.41666666667
"11","Hausen,Stuttgart",4509.80392156863
"12","Hedelfingen,Stuttgart",3439.57875457875
"13","Heumaden,Stuttgart",4623.00920353646
"14","Hofen,Stuttgart",2658.22784810127
"15","Hoffeld,Stuttgart",3246.75324675325
"16","Kaltental,Stuttgart",3775.67670123956
"17","Luginsland,Stuttgart",3435.17801857585
"18","Mitte,Stuttgart",5074.6319488802
"19","Möhringen,Stuttgart",4831.68137356281
"20","Mönchfeld,Stuttgart",3380.7428420636
"21","Mühlhausen,Stuttgart",3107.14285714286
"22","Münster,Stuttgart",2832.04940998239
"23","Neugereut,Stuttgart",2688.17204301075
"24","Nord,Stuttgart",6400.56319405134
"25","Obertürkheim,Stuttgart",2603.66441658631
"26","Ost,Stuttgart",3931.45177690462
"27","Plieningen,Stuttgart",2969.64845090412
"28","Riedenberg,Stuttgart",4293.48120143341
"29","Rohracker,Stuttgart",2619.04761904762
"30","Rohr,Stuttgart",4318.15586132323
"31","Rot,Stuttgart",2860
"32","Schönberg,Stuttgart",4795.19254353691
"33","Sillenbuch,Stuttgart",3410.37716821299
"34","Sonnenberg,Stuttgart",5656.89236699108
"35","Stammheim,Stuttgart",3475.53634333808
"36","Süd,Stuttgart",4180.62104476205
"37","Uhlbach,Stuttgart",4098.74374266794
"38","Untertürkheim,Stuttgart",3054.17788411854
"39","Vaihingen,Stuttgart",5350.41792146068
"40","Wangen,Stuttgart",2440
"41","Weilimdorf,Stuttgart",4176.50950484599
"42","West,Stuttgart",5207.00144465975
"43","Zuffenhausen,Stuttgart",3576.02975291421
