"","location","avgPrice"
"1","Asemwald,Stuttgart",3264.5331415558
"2","Asperg,Ludwigsburg (Kreis)",2638.55421686747
"3","Bad Cannstatt,Stuttgart",3555.1571858072
"4","Bergheim,Stuttgart",2799.36713491367
"5","Birkach,Stuttgart",3074.26301562699
"6","Botnang,Stuttgart",3986.94876108662
"7","Büsnau,Stuttgart",3602.94117647059
"8","Degerloch,Stuttgart",4872.67087354441
"9","Esslingen am Neckar,Esslingen (Kreis)",2916.66666666667
"10","Fasanenhof,Stuttgart",2238.78457587631
"11","Feuerbach,Stuttgart",4386.88053704015
"12","Filderstadt,Esslingen (Kreis)",3458.33333333333
"13","Frauenkopf,Stuttgart",6880.82042582691
"14","Freudental,Ludwigsburg (Kreis)",3650
"15","Hedelfingen,Stuttgart",3139.27927927928
"16","Heumaden,Stuttgart",4543.87695686159
"17","Hochdorf,Esslingen (Kreis)",2514.18345705196
"18","Hofen,Stuttgart",2986.90090923101
"19","Hoffeld,Stuttgart",3331.66666666667
"20","Kaltental,Stuttgart",4125.07718774331
"21","Kirchheim unter Teck,Esslingen (Kreis)",3090.18691588785
"22","Leonberg,Böblingen (Kreis)",2182.92682926829
"23","Luginsland,Stuttgart",3696.62921348315
"24","Mitte,Stuttgart",7488.10313761923
"25","Möhringen,Stuttgart",4506.05950132026
"26","Mönchfeld,Stuttgart",3205.36130536131
"27","Mühlhausen,Stuttgart",3376.88668498003
"28","Münster,Stuttgart",3526.77721128455
"29","Neugereut,Stuttgart",2254.46579036063
"30","Nord,Stuttgart",6601.86280196823
"31","Obertürkheim,Stuttgart",3324.50430004778
"33","Pleidelsheim,Ludwigsburg (Kreis)",2200
"34","Plieningen,Stuttgart",3415.20133715322
"35","Riedenberg,Stuttgart",4150.37244470084
"36","Rohracker,Stuttgart",2852.94117647059
"37","Rohr,Stuttgart",3766.05616605617
"38","Rot,Stuttgart",2644.17211328976
"39","Schönberg,Stuttgart",4628.27067669173
"40","Schorndorf,Rems-Murr-Kreis",3896.55172413793
"41","Sillenbuch,Stuttgart",3955.4559056155
"42","Sommerrain,Stuttgart",3311.11111111111
"43","Sonnenberg,Stuttgart",4516.77222613183
"44","Stammheim,Stuttgart",4013.37208585621
"45","Steckfeld,Stuttgart",4043.92048081368
"46","Süd,Stuttgart",4391.26159609682
"47","Uhlbach,Stuttgart",5141.50943396226
"48","Untertürkheim,Stuttgart",2624.50449354004
"49","Vaihingen,Stuttgart",3956.76689304643
"50","Wangen,Stuttgart",3347.82608695652
"51","Weilimdorf,Stuttgart",3319.8028836564
"52","Weinstadt,Rems-Murr-Kreis",3128.20512820513
"53","West,Stuttgart",5915.47015053821
"54","Zuffenhausen,Stuttgart",3794.25265526837
