"","location","avgPrice"
"1","Asemwald,Stuttgart",3373.0106497547
"2","Bad Cannstatt,Stuttgart",3160.88955063208
"3","Birkach,Stuttgart",3308.82352941176
"4","Botnang,Stuttgart",4056.5203986694
"5","Degerloch,Stuttgart",4222.34839457365
"6","Dürrlewang,Stuttgart",3580
"7","Fasanenhof,Stuttgart",3109.51760104302
"8","Feuerbach,Stuttgart",4342.47864062856
"9","Frauenkopf,Stuttgart",4869.53807740325
"10","Freiberg,Stuttgart",3040.39486434109
"11","Hedelfingen,Stuttgart",2766.23043457701
"12","Heumaden,Stuttgart",5230.8189349485
"13","Hofen,Stuttgart",3125.21008403361
"14","Hoffeld,Stuttgart",2302.32558139535
"15","Kaltental,Stuttgart",4506.84931506849
"16","Mitte,Stuttgart",3876.26563884827
"17","Möhringen,Stuttgart",4992.63928875077
"18","Mönchfeld,Stuttgart",2740
"19","Mühlhausen,Stuttgart",2760
"20","Nord,Stuttgart",5738.03141586486
"21","Obertürkheim,Stuttgart",1246.55172413793
"23","Plieningen,Stuttgart",3005.65980150932
"24","Riedenberg,Stuttgart",3608.72227170085
"25","Rohracker,Stuttgart",3268.98326898327
"26","Rohr,Stuttgart",4413.26971903197
"27","Rot,Stuttgart",2786.19614512472
"28","Schönberg,Stuttgart",4292.49070895416
"29","Sonnenberg,Stuttgart",5372.41379310345
"30","Stammheim,Stuttgart",2970.43010752688
"31","Süd,Stuttgart",4352.1878993807
"32","Uhlbach,Stuttgart",2731.39717425432
"33","Untertürkheim,Stuttgart",2888.50015214871
"34","Vaihingen,Stuttgart",4609.42069189506
"35","Weilimdorf,Stuttgart",2984.65000300427
"36","West,Stuttgart",5068.39987503278
"37","Zuffenhausen,Stuttgart",2844.21431250401
