"","location","avgPrice"
"1","Asemwald,Stuttgart",3567.9012345679
"2","Backnang,Rems-Murr-Kreis",2120.11278195489
"3","Bad Cannstatt,Stuttgart",3311.89299468604
"4","Baltmannsweiler,Esslingen (Kreis)",2717.17171717172
"5","Bergheim,Stuttgart",2972.42647058824
"6","Birkach,Stuttgart",3584.05657344905
"7","Botnang,Stuttgart",4303.86536414707
"8","Degerloch,Stuttgart",4321.70894578586
"9","Ditzingen,Ludwigsburg (Kreis)",1048.19277108434
"10","Esslingen am Neckar,Esslingen (Kreis)",1325.84992238882
"11","Fasanenhof,Stuttgart",3015.62317058892
"12","Feuerbach,Stuttgart",5310.37994852162
"13","Filderstadt,Esslingen (Kreis)",3244.89795918367
"14","Frauenkopf,Stuttgart",5945.29778506817
"15","Freiberg,Stuttgart",2605.26315789474
"16","Hedelfingen,Stuttgart",4966.66666666667
"17","Heumaden,Stuttgart",4440.27301865242
"18","Hofen,Stuttgart",2813.25787145459
"19","Jettingen,Böblingen (Kreis)",1809.09090909091
"20","Kaltental,Stuttgart",4028.9231102015
"21","Korb,Rems-Murr-Kreis",2553.84615384615
"22","Kornwestheim,Ludwigsburg (Kreis)",2783.50515463918
"23","Leonberg,Böblingen (Kreis)",1415
"24","Ludwigsburg,Ludwigsburg (Kreis)",3250
"25","Luginsland,Stuttgart",3363.63636363636
"26","Marbach am Neckar,Ludwigsburg (Kreis)",1783.40909090909
"27","Mitte,Stuttgart",6884.81302944618
"28","Möhringen,Stuttgart",5011.70436984306
"29","Mönchfeld,Stuttgart",3454.54545454545
"30","Mühlhausen,Stuttgart",3368.63847010322
"31","Münster,Stuttgart",3460.96353962402
"32","Murr,Ludwigsburg (Kreis)",1545.45454545455
"33","Neugereut,Stuttgart",2391.30434782609
"34","Nord,Stuttgart",5725.30865354807
"35","Obertürkheim,Stuttgart",3151.17146761607
"36","Oppenweiler,Rems-Murr-Kreis",1923.07692307692
"38","Plieningen,Stuttgart",3560.81173154388
"39","Riedenberg,Stuttgart",4104.52299582188
"40","Rohracker,Stuttgart",2811.71648987464
"41","Rohr,Stuttgart",3969.76489513803
"42","Rot,Stuttgart",2727.51322751323
"43","Schönberg,Stuttgart",4603.51648351648
"44","Schorndorf,Rems-Murr-Kreis",2098.76543209877
"45","Sillenbuch,Stuttgart",3612.4650917006
"46","Sonnenberg,Stuttgart",3926.41866873332
"47","Stammheim,Stuttgart",4027.00319339591
"48","Steckfeld,Stuttgart",3476.19047619048
"49","Süd,Stuttgart",4464.42087598009
"50","Tamm,Ludwigsburg (Kreis)",3162.65060240964
"51","Untertürkheim,Stuttgart",3275.8016328666
"52","Vaihingen,Stuttgart",4023.93136518288
"53","Waiblingen,Rems-Murr-Kreis",3043.61471861472
"54","Wangen,Stuttgart",4009.28796419098
"55","Weilimdorf,Stuttgart",3132.20773576706
"56","Weinstadt,Rems-Murr-Kreis",846.153846153846
"57","West,Stuttgart",5738.77174542637
"58","Wolfschlugen,Esslingen (Kreis)",2490.64449064449
"59","Zuffenhausen,Stuttgart",3133.27990015359
