"","location","avgPrice"
"1","Altbach,Esslingen (Kreis)",2857.14285714286
"2","Asemwald,Stuttgart",3110.03086419753
"3","Aspach,Rems-Murr-Kreis",2833.33333333333
"4","Backnang,Rems-Murr-Kreis",2133.59001007811
"5","Bad Cannstatt,Stuttgart",3452.34676102079
"6","Bietigheim-Bissingen,Ludwigsburg (Kreis)",2829.26829268293
"7","Birkach,Stuttgart",3092.84311490374
"8","Böblingen,Böblingen (Kreis)",2436.35798061824
"9","Bondorf,Böblingen (Kreis)",3561.22448979592
"10","Botnang,Stuttgart",4645.77965956742
"11","Degerloch,Stuttgart",5071.7955995964
"12","Deizisau,Esslingen (Kreis)",3121.73913043478
"13","Fasanenhof,Stuttgart",3003.24855915152
"14","Fellbach,Rems-Murr-Kreis",2298.85057471264
"15","Feuerbach,Stuttgart",3659.39674892066
"16","Filderstadt,Esslingen (Kreis)",2692.30769230769
"17","Frauenkopf,Stuttgart",6408.73695481385
"18","Freiberg,Stuttgart",3071.45075531703
"19","Giebel,Stuttgart",2819.11057692308
"20","Hausen,Stuttgart",4313.72549019608
"21","Hedelfingen,Stuttgart",2295.2047952048
"22","Hemmingen,Ludwigsburg (Kreis)",2074.46808510638
"23","Heumaden,Stuttgart",4617.57493205556
"24","Hofen,Stuttgart",3696.55677655678
"25","Hoffeld,Stuttgart",4295.23544679273
"26","Kaltental,Stuttgart",3528.6676507572
"27","Kirchheim unter Teck,Esslingen (Kreis)",3000
"28","Köngen,Esslingen (Kreis)",2730.15873015873
"29","Korntal-Münchingen,Ludwigsburg (Kreis)",2692.30769230769
"30","Leonberg,Böblingen (Kreis)",3906.54205607477
"31","Ludwigsburg,Ludwigsburg (Kreis)",3232.98088565992
"32","Luginsland,Stuttgart",3893.1543903454
"33","Magstadt,Böblingen (Kreis)",2152
"34","Marbach am Neckar,Ludwigsburg (Kreis)",2591.66666666667
"35","Markgröningen,Ludwigsburg (Kreis)",2836.24031007752
"36","Mitte,Stuttgart",4792.8225827578
"37","Möhringen,Stuttgart",4613.60468593028
"38","Mönchfeld,Stuttgart",3140.94207679113
"39","Münster,Stuttgart",3483.9357483725
"40","Murrhardt,Rems-Murr-Kreis",2287.96128251664
"41","Neugereut,Stuttgart",2880.23059981863
"42","Nord,Stuttgart",6318.7367761789
"43","Nürtingen,Esslingen (Kreis)",2382.53319713994
"44","Obertürkheim,Stuttgart",2507.63888888889
"45","Ostfildern,Esslingen (Kreis)",3753.24675324675
"47","Plieningen,Stuttgart",2865.46782205636
"48","Plochingen,Esslingen (Kreis)",2245
"49","Remseck am Neckar,Ludwigsburg (Kreis)",3586.94474539545
"50","Renningen,Böblingen (Kreis)",2234.04255319149
"51","Riedenberg,Stuttgart",3675.96515410127
"52","Rohracker,Stuttgart",3306.96864111498
"53","Rohr,Stuttgart",4005.95578101766
"54","Rot,Stuttgart",2851.72735760971
"55","Schönberg,Stuttgart",4478.71572871573
"56","Schorndorf,Rems-Murr-Kreis",2456.83475466568
"57","Schwaikheim,Rems-Murr-Kreis",3229.50819672131
"58","Schwieberdingen,Ludwigsburg (Kreis)",2875.71015585721
"59","Sillenbuch,Stuttgart",5549.9262541506
"60","Sommerrain,Stuttgart",3500
"61","Sonnenberg,Stuttgart",5278.0021747643
"62","Stammheim,Stuttgart",3779.18733548283
"63","Steckfeld,Stuttgart",3571.42857142857
"64","Süd,Stuttgart",4182.99751513282
"65","Tamm,Ludwigsburg (Kreis)",2822.58064516129
"66","Uhlbach,Stuttgart",3450.10052604038
"67","Untertürkheim,Stuttgart",2953.22703314178
"68","Vaihingen an der Enz,Ludwigsburg (Kreis)",2285.71428571429
"69","Vaihingen,Stuttgart",4858.35635746366
"70","Wangen,Stuttgart",2986.42533936652
"71","Wendlingen am Neckar,Esslingen (Kreis)",2762.37623762376
"72","West,Stuttgart",5519.0960664754
"73","Winnenden,Rems-Murr-Kreis",3478.44827586207
"74","Zuffenhausen,Stuttgart",7391.57682413295
