"","location","avgPrice"
"1","Asemwald,Stuttgart",3264.5331415558
"2","Asperg,Ludwigsburg (Kreis)",2667.61162296244
"3","Bad Cannstatt,Stuttgart",3559.10943403266
"4","Bergheim,Stuttgart",2799.36713491367
"5","Beuren,Esslingen (Kreis)",3446.8085106383
"6","Bietigheim-Bissingen,Ludwigsburg (Kreis)",2687.37879767292
"7","Birkach,Stuttgart",3026.03412429209
"8","Böblingen,Böblingen (Kreis)",3475.31521532631
"9","Botnang,Stuttgart",3858.27176555883
"10","Degerloch,Stuttgart",4865.81814104838
"11","Dettingen unter Teck,Esslingen (Kreis)",2407.76699029126
"12","Esslingen am Neckar,Esslingen (Kreis)",2892.82103134479
"13","Fasanenhof,Stuttgart",1744.66401037806
"14","Fellbach,Rems-Murr-Kreis",3403.40909090909
"15","Feuerbach,Stuttgart",4329.48642905131
"16","Filderstadt,Esslingen (Kreis)",3777.77777777778
"17","Frauenkopf,Stuttgart",7316.62431727597
"18","Gärtringen,Böblingen (Kreis)",2835.82089552239
"19","Grafenau,Böblingen (Kreis)",2491.66666666667
"20","Hedelfingen,Stuttgart",3140.31531531532
"21","Herrenberg,Böblingen (Kreis)",2933.33333333333
"22","Heumaden,Stuttgart",4463.93827668086
"23","Hofen,Stuttgart",2986.90090923101
"24","Hoffeld,Stuttgart",3625.70707070707
"25","Kaltental,Stuttgart",4125.07718774331
"26","Kernen im Remstal,Rems-Murr-Kreis",3900
"27","Kirchheim unter Teck,Esslingen (Kreis)",2811.76470588235
"28","Kornwestheim,Ludwigsburg (Kreis)",2500
"29","Leinfelden-Echterdingen,Esslingen (Kreis)",3790
"30","Ludwigsburg,Ludwigsburg (Kreis)",2587.53232998885
"31","Luginsland,Stuttgart",3696.62921348315
"32","Mitte,Stuttgart",5818.15188750257
"33","Möhringen,Stuttgart",4692.75225472651
"34","Mönchfeld,Stuttgart",3205.36130536131
"35","Mühlhausen,Stuttgart",2783.52266869124
"36","Münster,Stuttgart",3510.74424137841
"37","Neugereut,Stuttgart",2391.30434782609
"38","Nord,Stuttgart",6126.91519682925
"39","Obertürkheim,Stuttgart",3324.50430004778
"40","Ostfildern,Esslingen (Kreis)",1785.71428571429
"42","Plieningen,Stuttgart",3415.20133715322
"43","Plochingen,Esslingen (Kreis)",3656.94475063222
"44","Remseck am Neckar,Ludwigsburg (Kreis)",2232.14285714286
"45","Remshalden,Rems-Murr-Kreis",2666.66666666667
"46","Renningen,Böblingen (Kreis)",4095.64104154084
"47","Riedenberg,Stuttgart",4147.50155574785
"48","Rohracker,Stuttgart",2852.94117647059
"49","Rohr,Stuttgart",3766.05616605617
"50","Rot,Stuttgart",2763.48039215686
"51","Schönberg,Stuttgart",4739.28571428571
"52","Schwieberdingen,Ludwigsburg (Kreis)",3147.36842105263
"53","Sillenbuch,Stuttgart",3816.26262171224
"54","Sindelfingen,Böblingen (Kreis)",3775.42975051876
"55","Sommerrain,Stuttgart",3311.11111111111
"56","Sonnenberg,Stuttgart",4516.77222613183
"57","Stammheim,Stuttgart",4013.37208585621
"58","Steckfeld,Stuttgart",4043.92048081368
"59","Süd,Stuttgart",4501.87937433751
"60","Tamm,Ludwigsburg (Kreis)",3860.21505376344
"61","Uhlbach,Stuttgart",5141.50943396226
"62","Untertürkheim,Stuttgart",3018.55975197898
"63","Vaihingen,Stuttgart",4088.65462895924
"64","Wangen,Stuttgart",3281.60535117057
"65","Weilimdorf,Stuttgart",3186.72892885968
"66","Welzheim,Rems-Murr-Kreis",2741.37931034483
"67","Wendlingen am Neckar,Esslingen (Kreis)",3849.33372643
"68","West,Stuttgart",5769.18705072086
"69","Winnenden,Rems-Murr-Kreis",3569.0737833595
"70","Zuffenhausen,Stuttgart",3532.06051059492
