"","location","avgPrice"
"1","Aidlingen,Böblingen (Kreis)",2352.63157894737
"2","Asemwald,Stuttgart",3403.31196581197
"3","Backnang,Rems-Murr-Kreis",2703.47826086957
"4","Bad Cannstatt,Stuttgart",3316.16542511045
"5","Benningen am Neckar,Ludwigsburg (Kreis)",2750
"6","Bietigheim-Bissingen,Ludwigsburg (Kreis)",2561.74267459793
"7","Birkach,Stuttgart",3214.788232887
"8","Böblingen,Böblingen (Kreis)",3341.09589041096
"9","Botnang,Stuttgart",4363.06287012295
"10","Degerloch,Stuttgart",3784.0551261765
"11","Deizisau,Esslingen (Kreis)",3313.72549019608
"12","Denkendorf,Esslingen (Kreis)",3132.53012048193
"13","Esslingen am Neckar,Esslingen (Kreis)",3586.66666666667
"14","Fasanenhof,Stuttgart",3651.24658469945
"15","Fellbach,Rems-Murr-Kreis",3501.38888888889
"16","Feuerbach,Stuttgart",4708.42945175341
"17","Filderstadt,Esslingen (Kreis)",4064.51048951049
"18","Frauenkopf,Stuttgart",7007.62379227053
"19","Freiberg am Neckar,Ludwigsburg (Kreis)",3813.72549019608
"20","Giebel,Stuttgart",3425.28735632184
"21","Hedelfingen,Stuttgart",4150
"22","Heumaden,Stuttgart",4320.96225402695
"23","Hofen,Stuttgart",2861.90476190476
"24","Kaltental,Stuttgart",3898.82430920124
"25","Kernen im Remstal,Rems-Murr-Kreis",3492.48762932973
"26","Kirchberg an der Murr,Rems-Murr-Kreis",2816.66666666667
"27","Kirchheim unter Teck,Esslingen (Kreis)",2916.35408852213
"28","Korntal-Münchingen,Ludwigsburg (Kreis)",6482.55813953488
"29","Kornwestheim,Ludwigsburg (Kreis)",2916.66666666667
"30","Lederberg,Stuttgart",4214.28571428571
"31","Leonberg,Böblingen (Kreis)",2567.48713669865
"32","Ludwigsburg,Ludwigsburg (Kreis)",2670
"33","Marbach am Neckar,Ludwigsburg (Kreis)",3061.13700564972
"34","Markgröningen,Ludwigsburg (Kreis)",2333.33333333333
"35","Mitte,Stuttgart",4975.45241722451
"36","Möhringen,Stuttgart",4446.1270669475
"37","Mönchfeld,Stuttgart",3136.36363636364
"38","Münster,Stuttgart",2967.84153005464
"40","Neugereut,Stuttgart",3615.51600143833
"41","Nord,Stuttgart",6728.61680997067
"42","Obertürkheim,Stuttgart",3616.64666798697
"43","Ostfildern,Esslingen (Kreis)",2704.92498141955
"45","Plieningen,Stuttgart",3199.76797481306
"46","Plüderhausen,Rems-Murr-Kreis",2048.19277108434
"47","Remseck am Neckar,Ludwigsburg (Kreis)",2905.66037735849
"48","Renningen,Böblingen (Kreis)",2464.28571428571
"49","Riedenberg,Stuttgart",3963.74982707076
"50","Rohracker,Stuttgart",3885.24590163934
"51","Rohr,Stuttgart",3553.57142857143
"52","Rot,Stuttgart",3009.08496732026
"53","Schönberg,Stuttgart",4017.66071428571
"54","Schorndorf,Rems-Murr-Kreis",2748.05676328502
"55","Sillenbuch,Stuttgart",5210.32150530154
"56","Sindelfingen,Böblingen (Kreis)",2766.25122189638
"57","Sommerrain,Stuttgart",3622.64150943396
"58","Sonnenberg,Stuttgart",3784.81012658228
"59","Spiegelberg,Rems-Murr-Kreis",1382.97872340426
"60","Stammheim,Stuttgart",3419.3785799752
"61","Süd,Stuttgart",4961.76368513293
"62","Uhlbach,Stuttgart",3788.7323943662
"63","Untertürkheim,Stuttgart",3030.22916087432
"64","Vaihingen,Stuttgart",4141.59059896433
"65","Waiblingen,Rems-Murr-Kreis",2834.32835820896
"66","Walheim,Ludwigsburg (Kreis)",2161.29032258065
"67","Wangen,Stuttgart",2782.67170426843
"68","Weil der Stadt,Böblingen (Kreis)",2261.90476190476
"69","Weilimdorf,Stuttgart",3642.7448795154
"70","Weil im Schönbuch,Böblingen (Kreis)",2264.36781609195
"71","Weinstadt,Rems-Murr-Kreis",3551.40186915888
"72","Welzheim,Rems-Murr-Kreis",1991.66666666667
"73","Wernau (Neckar),Esslingen (Kreis)",2778.2131661442
"74","West,Stuttgart",4906.84005552545
"75","Winnenden,Rems-Murr-Kreis",2414.28571428571
"76","Winterbach,Rems-Murr-Kreis",2937.96439628483
"77","Wolfbusch,Stuttgart",4329.26829268293
"78","Zuffenhausen,Stuttgart",2759.74101218534
