"","location","avgPrice"
"1","Asemwald,Stuttgart",3198.36678379642
"2","Bad Cannstatt,Stuttgart",3196.56055361867
"3","Bergheim,Stuttgart",2863.94991552928
"4","Botnang,Stuttgart",4129.34161311675
"5","Degerloch,Stuttgart",4988.65181086265
"6","Dürrlewang,Stuttgart",3580
"7","Fasanenhof,Stuttgart",2713.44532666314
"8","Feuerbach,Stuttgart",4424.88723031531
"9","Frauenkopf,Stuttgart",6984.51522241648
"10","Freiberg,Stuttgart",3132.48106060606
"11","Hausen,Stuttgart",4509.80392156863
"12","Hedelfingen,Stuttgart",2638.52658835417
"13","Heumaden,Stuttgart",4864.62779368629
"14","Hofen,Stuttgart",3041.55611364645
"15","Hoffeld,Stuttgart",2958.79254220856
"16","Kaltental,Stuttgart",3734.04901775759
"17","Luginsland,Stuttgart",3161.76470588235
"18","Mitte,Stuttgart",4723.2205963054
"19","Möhringen,Stuttgart",4148.42338339083
"20","Mönchfeld,Stuttgart",2989.29608127721
"21","Mühlhausen,Stuttgart",3042.63565891473
"22","Münster,Stuttgart",2992.05333699103
"23","Neugereut,Stuttgart",2670.29964616531
"24","Nord,Stuttgart",5596.65255741928
"25","Obertürkheim,Stuttgart",2693.22308623484
"26","Ost,Stuttgart",3798.13048837518
"27","Plieningen,Stuttgart",3097.6558969205
"28","Riedenberg,Stuttgart",4149.65487947329
"29","Rohracker,Stuttgart",2619.04761904762
"30","Rohr,Stuttgart",4550.50026011233
"31","Rot,Stuttgart",2807.38095238095
"32","Schönberg,Stuttgart",4592.41950935066
"33","Sillenbuch,Stuttgart",3978.37837837838
"34","Sonnenberg,Stuttgart",5092.63863754679
"35","Stammheim,Stuttgart",3733.12804073144
"36","Süd,Stuttgart",4325.62724979571
"37","Uhlbach,Stuttgart",2667.29461015175
"38","Untertürkheim,Stuttgart",3001.99313328022
"39","Vaihingen,Stuttgart",4596.40743170314
"40","Wangen,Stuttgart",2710
"41","Weilimdorf,Stuttgart",4080.44752042331
"42","West,Stuttgart",4757.85007651
"43","Zuffenhausen,Stuttgart",3792.27312415267
