"","location","avgPrice"
"1","Aidlingen,Böblingen (Kreis)",1666.66666666667
"2","Altbach,Esslingen (Kreis)",2682.53968253968
"3","Asemwald,Stuttgart",3019.23076923077
"4","Auenwald,Rems-Murr-Kreis",3025.3164556962
"5","Bad Cannstatt,Stuttgart",3512.30665751443
"6","Bergheim,Stuttgart",2812.5
"7","Beuren,Esslingen (Kreis)",3089.10891089109
"8","Birkach,Stuttgart",3664.82240437158
"9","Böblingen,Böblingen (Kreis)",3798.38709677419
"10","Botnang,Stuttgart",4138.81219352115
"11","Büsnau,Stuttgart",3382.35294117647
"12","Degerloch,Stuttgart",4224.74952607749
"13","Ditzingen,Ludwigsburg (Kreis)",3215.38461538462
"14","Dürrlewang,Stuttgart",4506.17283950617
"15","Eberdingen,Ludwigsburg (Kreis)",2023.80952380952
"17","Fasanenhof,Stuttgart",2898.04916829746
"18","Fellbach,Rems-Murr-Kreis",3700
"19","Feuerbach,Stuttgart",5523.86637356551
"20","Filderstadt,Esslingen (Kreis)",3490.68825910931
"21","Frauenkopf,Stuttgart",4842.46323529412
"22","Freiberg am Neckar,Ludwigsburg (Kreis)",4717.23214886601
"23","Freiberg,Stuttgart",2712.32876712329
"24","Gäufelden,Böblingen (Kreis)",2437.35632183908
"25","Giebel,Stuttgart",3129.62962962963
"26","Hedelfingen,Stuttgart",4966.66666666667
"27","Herrenberg,Böblingen (Kreis)",4130.4347826087
"28","Heumaden,Stuttgart",4504.70047997365
"29","Hofen,Stuttgart",2827.51322751323
"30","Kaltental,Stuttgart",4770.46780346204
"31","Kernen im Remstal,Rems-Murr-Kreis",2964.91228070175
"32","Kirchheim unter Teck,Esslingen (Kreis)",3409.43498242768
"33","Köngen,Esslingen (Kreis)",3127.65957446808
"34","Korb,Rems-Murr-Kreis",2531.91489361702
"35","Kornwestheim,Ludwigsburg (Kreis)",2920
"36","Leinfelden-Echterdingen,Esslingen (Kreis)",3833.33333333333
"37","Leonberg,Böblingen (Kreis)",4010.41666666667
"38","Leutenbach,Rems-Murr-Kreis",3068.18181818182
"39","Lichtenwald,Esslingen (Kreis)",2223.88059701493
"40","Ludwigsburg,Ludwigsburg (Kreis)",3427.37188055819
"41","Luginsland,Stuttgart",3363.63636363636
"42","Marbach am Neckar,Ludwigsburg (Kreis)",2959.18367346939
"43","Mitte,Stuttgart",6269.89124825058
"44","Möglingen,Ludwigsburg (Kreis)",2021.05263157895
"45","Möhringen,Stuttgart",4813.68565912829
"46","Mönchfeld,Stuttgart",3318.18181818182
"47","Mühlhausen,Stuttgart",3368.63847010322
"48","Münster,Stuttgart",3185.68306010929
"49","Neugereut,Stuttgart",3251.2077294686
"50","Neuhausen auf den Fildern,Esslingen (Kreis)",3031.02095923878
"51","Nord,Stuttgart",5652.67267171789
"52","Nufringen,Böblingen (Kreis)",3482.14285714286
"53","Nürtingen,Esslingen (Kreis)",2078.65168539326
"54","Obertürkheim,Stuttgart",3042.61233545946
"55","Oppenweiler,Rems-Murr-Kreis",2373.01587301587
"56","Ostfildern,Esslingen (Kreis)",3376.93854568855
"58","Plieningen,Stuttgart",3327.53194500613
"59","Remseck am Neckar,Ludwigsburg (Kreis)",2781.30359836242
"60","Riedenberg,Stuttgart",3635.70796881803
"61","Rohracker,Stuttgart",3070.99144025374
"62","Rohr,Stuttgart",5164.83516483516
"63","Rot,Stuttgart",2938.08356676004
"64","Schönaich,Böblingen (Kreis)",3934.4262295082
"65","Schönberg,Stuttgart",4385.45787545788
"66","Schorndorf,Rems-Murr-Kreis",3592.83388969012
"67","Sillenbuch,Stuttgart",3591.24954676915
"68","Sindelfingen,Böblingen (Kreis)",3196.7672024562
"69","Sonnenberg,Stuttgart",3822.31160534721
"70","Stammheim,Stuttgart",3908.86146125117
"71","Süd,Stuttgart",4556.6757328117
"72","Uhlbach,Stuttgart",3441.66666666667
"73","Untertürkheim,Stuttgart",3409.99676455606
"74","Vaihingen an der Enz,Ludwigsburg (Kreis)",1718.75
"75","Vaihingen,Stuttgart",4101.42684115351
"76","Waiblingen,Rems-Murr-Kreis",2400.35778175313
"77","Waldenbuch,Böblingen (Kreis)",2714.28571428571
"78","Wangen,Stuttgart",3606.16631931287
"79","Weilimdorf,Stuttgart",3412.78566160854
"80","Weinstadt,Rems-Murr-Kreis",3119.25824175824
"81","Wernau (Neckar),Esslingen (Kreis)",2343.75
"82","West,Stuttgart",5676.3398466406
"83","Wolfbusch,Stuttgart",2926.47058823529
"84","Wolfschlugen,Esslingen (Kreis)",2243.58974358974
"85","Zuffenhausen,Stuttgart",3102.33832093484
