"id", "title", "price", "meters", "rooms", "address", "area", "link"
"94359108", "Schöne geräumige zwei Zimmer Wohnung in Stuttgart Möhringen", "195000", "63", "2", "Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/94359108"
"94358982", "4 Zimmer EG Wohnung", "379000", "110", "4", "Augsburger Str. 622, Obertürkheim, Stuttgart", "Obertürkheim", "http://www.immobilienscout24.de/expose/94358982"
"94343885", "Charmante Maisonette-Wohnung in zentraler Lage", "169000", "55", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/94343885"
"94343061", "Traumwohnung am Probstsee (Seepark Suiten). 35 Zi-EG-Whg. (ca. 113 qm) mit Terrasse!", "565000", "113", "3", "Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/94343061"
"94334276", "Schöne drei Zimmer Wohnung in Stuttgart Degerloch", "369000", "87", "3", "Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/94334276"
"94333362", "Chic und modern auf zwei Ebenen wohnen!", "290000", "59", "2", "Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/94333362"
"94330710", "Provisionsfrei: Kapitalanlage in Stuttgart Süd mit bester Infrastruktur", "246000", "60", "2", "Böblingerstraße 121, Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/94330710"
"94329068", "Dachgeschoss-Wohnung für Singles oder Paare - auch als Kapitalanlage geeignet!", "189000", "58", "2", "Hedelfingen, Stuttgart", "Hedelfingen", "http://www.immobilienscout24.de/expose/94329068"
"94327068", "Perfekt zur Kapitalanlage - Großzügig gestaltete Wohnung in Zuffenhausen", "275000", "90", "4", "Zuffenhausen, Stuttgart", "Zuffenhausen", "http://www.immobilienscout24.de/expose/94327068"
"94313411", "Zentral und Modern ++ 3-Zimmer Eigentumswohnung", "284500", "83", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/94313411"
"94311750", "Auf einer Ebene: moderne große 55 Zimmer-Wohnung in 3-Fam.Haus mit EBK Terrasse 2 Stellplätze", "499000", "141", "5", "Rohracker, Stuttgart", "Rohracker", "http://www.immobilienscout24.de/expose/94311750"
"94310207", "Helle 3 Zimmer Wohnung mit Balkon und Garten", "209000", "70", "3", "Weilimdorf, Stuttgart", "Weilimdorf", "http://www.immobilienscout24.de/expose/94310207"
