"id", "title", "price", "meters", "rooms", "address", "area", "link"
"88363809", "LICHTDURCHFLUTET IM STUTTGARTER-SÜDEN", "254000", "63", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/88363809"
"88355328", "Über den Dächern von Bad Cannstatt!", "259000", "85", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88355328"
"88354150", "Nur für Geniesser! Einzigartige Maisonette", "399000", "100", "3", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/88354150"
"88352289", "Wenn Ihre Familie wächst kein Problem... diese Wohnung kann mitwachsen", "232000", "66", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88352289"
"88350649", "kernsanierte Wohnung m. Traumbad u. Terrasse", "252000", "74", "2", "Verdistr. 15, Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/88350649"
"88347853", "RUHIG + ZENTRAL! Gut geschnittene 3-Zi.-ETW!", "179000", "59", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88347853"
"88344745", "Zur Anlage oder späterem Selbstbezug - 15 Zimmerwohnung in allerbester Lage", "199000", "52", "1", "Burghaldenweg 9, Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/88344745"
"88344543", "4-Zimmer-Wohnung mit Schwimmbad", "910000", "205", "4", "Pfeilstr. XX, Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/88344543"
"88342944", "Kapitalanlage oder Eigennutzung.....", "125000", "45", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88342944"
"88339188", "Sanierte 3- Zimmer Wohnung in TOP Lage in S-Botnang !", "470000", "82", "3", "Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/88339188"
