"id", "title", "price", "meters", "rooms", "address", "area", "link"
"93601387", "Verkaufe 1 ZW Stuttgart -Mitte -Ost  an Kapitalanleger", "119000", "30", "1", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93601387"
"93598771", "Wohnen direkt in der City - Große 3 Zimmer Wohnung", "379000", "96", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93598771"
"93598621", "Sehr attraktive super helle 5-6 Zi. Penthouse-Mais. mit zwei Balkonen riesiger Dachterrasse", "890000", "233", "5", "Walter-Flex-Strasse 73, Sillenbuch, Stuttgart", "Sillenbuch", "http://www.immobilienscout24.de/expose/93598621"
"93598487", "Sillenbuch: Sehr attraktives sonniges Penthouse (2 Zimmer) mit riesiger Dachterrasse.", "359000", "115", "2", "Walter-Flex-Strasse 73, Sillenbuch, Stuttgart", "Sillenbuch", "http://www.immobilienscout24.de/expose/93598487"
"93597899", "3 Zimmer-Wohnung ***ruhige Lage*** TERRASSE", "240000", "70", "3", "Untertürkheim, Stuttgart", "Untertürkheim", "http://www.immobilienscout24.de/expose/93597899"
"93595855", "Sofort verfügbare Mansardenwohnung", "172000", "45", "2", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93595855"
"93595687", "Kapitalanlage - gut vermietete 2-Zimmer-Wohnung", "139650", "41", "2", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/93595687"
"93595120", "Solide Kapitalanlage: Sonnig mit herrlicher Aussicht", "179000", "74", "3", "Leharstr. 2, Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/93595120"
"93592347", "Neu renovierte 3-Zi.-Wohnung mit Einbauküche + Außenstellplatz in S-Bad Cannstatt", "160000", "58", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93592347"
"93586520", "Letzte Chance für Kapitalanleger oder Selbstnutzer", "225000", "80", "3", "Bergheim, Stuttgart", "Bergheim", "http://www.immobilienscout24.de/expose/93586520"
"93585734", "Glücksgriff! Halbhöhenlage zum Toppreis!", "295500", "75", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/93585734"
"93585200", "Sichern Sie hier Ihre Altersvorsorge in einer Kapitalanlage", "225000", "57", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93585200"
"93579135", "Gewerbeeinheit als Wohnung nutzbar", "360000", "105", "3", "Rotenwaldstrasse 23, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93579135"
"93578780", "Lichtdurchflutete Dachgeschoss-Maisonettewohnung in bevorzugter Lage", "735000", "137", "4", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/93578780"
"93578382", "Gepflegte 3 Zimmer Wohnung zur Kapitalanlage", "185000", "61", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93578382"
"93576594", "Schöne zwei Zimmer Wohnung in Stuttgart Nord", "348000", "59", "2", "Rosensteinstrasse 23, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/93576594"
"93575034", "3-Zimmer ETW Halbhöhenlage mit Aussicht Stuttgart Ost umgeben von Weinbergen und Waldebene Ost", "350000", "79", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93575034"
"93574040", "Rendite in der City! Oder doch selber einziehen?", "159999", "52", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93574040"
"93571698", "4-Zimmer-Wohnung mit TG-Stellplatz", "313000", "99", "4", "Mahatma-Gandhi-Straße xxxx, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93571698"
"93601387", "Verkaufe 1 ZW Stuttgart -Mitte -Ost  an Kapitalanleger", "119000", "30", "1", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93601387"
"93598771", "Wohnen direkt in der City - Große 3 Zimmer Wohnung", "379000", "96", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93598771"
"93598621", "Sehr attraktive super helle 5-6 Zi. Penthouse-Mais. mit zwei Balkonen riesiger Dachterrasse", "890000", "233", "5", "Walter-Flex-Strasse 73, Sillenbuch, Stuttgart", "Sillenbuch", "http://www.immobilienscout24.de/expose/93598621"
"93598487", "Sillenbuch: Sehr attraktives sonniges Penthouse (2 Zimmer) mit riesiger Dachterrasse.", "359000", "115", "2", "Walter-Flex-Strasse 73, Sillenbuch, Stuttgart", "Sillenbuch", "http://www.immobilienscout24.de/expose/93598487"
"93597899", "3 Zimmer-Wohnung ***ruhige Lage*** TERRASSE", "240000", "70", "3", "Untertürkheim, Stuttgart", "Untertürkheim", "http://www.immobilienscout24.de/expose/93597899"
"93595855", "Sofort verfügbare Mansardenwohnung", "172000", "45", "2", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93595855"
"93595687", "Kapitalanlage - gut vermietete 2-Zimmer-Wohnung", "139650", "41", "2", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/93595687"
"93595120", "Solide Kapitalanlage: Sonnig mit herrlicher Aussicht", "179000", "74", "3", "Leharstr. 2, Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/93595120"
"93592347", "Neu renovierte 3-Zi.-Wohnung mit Einbauküche + Außenstellplatz in S-Bad Cannstatt", "160000", "58", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93592347"
"93586520", "Letzte Chance für Kapitalanleger oder Selbstnutzer", "225000", "80", "3", "Bergheim, Stuttgart", "Bergheim", "http://www.immobilienscout24.de/expose/93586520"
"93585734", "Glücksgriff! Halbhöhenlage zum Toppreis!", "295500", "75", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/93585734"
"93585200", "Sichern Sie hier Ihre Altersvorsorge in einer Kapitalanlage", "225000", "57", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93585200"
"93579135", "Gewerbeeinheit als Wohnung nutzbar", "360000", "105", "3", "Rotenwaldstrasse 23, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93579135"
"93578780", "Lichtdurchflutete Dachgeschoss-Maisonettewohnung in bevorzugter Lage", "735000", "137", "4", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/93578780"
"93578382", "Gepflegte 3 Zimmer Wohnung zur Kapitalanlage", "185000", "61", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93578382"
"93576594", "Schöne zwei Zimmer Wohnung in Stuttgart Nord", "348000", "59", "2", "Rosensteinstrasse 23, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/93576594"
"93575034", "3-Zimmer ETW Halbhöhenlage mit Aussicht Stuttgart Ost umgeben von Weinbergen und Waldebene Ost", "350000", "79", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93575034"
"93574040", "Rendite in der City! Oder doch selber einziehen?", "159999", "52", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93574040"
"93571698", "4-Zimmer-Wohnung mit TG-Stellplatz", "313000", "99", "4", "Mahatma-Gandhi-Straße xxxx, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93571698"
