"id", "title", "price", "meters", "rooms", "address", "area", "link"
"88067162", "WOHNEN & ARBEITEN MÖGLICH", "140000", "55", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88067162"
"88058358", "* TOP zentral * Haus im Haus * Terrasse mit Gärtchen *", "350000", "88", "4", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88058358"
"88058294", "Jung chic frech! 1A kernsanierte 3 1/2 Zi.-Whg. auf 2 Etagen... auf was warten Sie noch?", "317000", "81", "3", "Möhringer Landstraße _, Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/88058294"
"88058180", "* 3 Zimmer - Wohnung mit Balkon im Westen *", "299000", "74", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/88058180"
"88057881", "* TOP zentrale 3 - Zimmer - Wohnung * Individuell gestaltbar *", "140000", "56", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88057881"
"88057735", "* 2 - Zimmer - Wohnung * Super kuschlig und echt zentral *", "149000", "52", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88057735"
"88057343", "Komfortabel am Waldesrand Wohnen !", "275000", "91", "4", "Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/88057343"
"88056452", "Renovierungsbedürftige 3 Zi-Whg. 815m² + 10m² Balkon in Bad Cannstatt", "179000", "81", "3", "Gasteinerstr. 00, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88056452"
"88056277", "***1 Zimmer Apartment***", "120000", "33", "1", "Burgstallstrasse 22, Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/88056277"
"88054319", "Zuffenhausen: Wohnen in ausgesuchter Lage!", "515000", "113", "4", "Zuffenhausen, Stuttgart", "Zuffenhausen", "http://www.immobilienscout24.de/expose/88054319"
"88052752", "Aussicht gefällig? - 2-5-Zimmer-Penthouse mit Lift", "270000", "72", "2", "Hoffeld, Stuttgart", "Hoffeld", "http://www.immobilienscout24.de/expose/88052752"
"88050126", "4-Zimmer-Wohnung mit Veranda", "209000", "88", "4", "Reutlinger Str. XX, Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/88050126"
"88050115", "4-Zimmer-Wohnung mit Gartenanteil", "230000", "89", "4", "Reutlinger Str. XX, Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/88050115"
"88050112", "Dachgeschosswohnung mit Gartenanteil", "123000", "64", "3", "Reutlinger Str. XX, Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/88050112"
"88039371", "DOM zeigt...Schnittmuster! Architektonisch durchdachte  35 Zi.-Eigentumswohnung!", "270000", "85", "3", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/88039371"
"88038975", "Herrschaftliche 4-Zimmerwohnung im Stuttgarter Westen - Sofort beziehbar", "596000", "152", "4", "Rotenwaldstraße 89, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/88038975"
"88038866", "Sehr gute Lage ideal auch für Kapitalanleger.", "108000", "30", "1", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88038866"
"88038477", "Wohnung mit offener Küche und Balkon", "146000", "50", "2", "Luganer Str. x, Riedenberg, Stuttgart", "Riedenberg", "http://www.immobilienscout24.de/expose/88038477"
"88036821", "Lehenviertel: Sonne bis zum Sonnenuntergang - ganz oben - mit darüber liegendem Dachraum", "400000", "88", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/88036821"
"88034959", "S-Ost! Tolle 2-Zimmerwohnung - saniert in schickem Altbau", "169000", "49", "2", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/88034959"
"88067162", "WOHNEN & ARBEITEN MÖGLICH", "140000", "55", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88067162"
"88058358", "* TOP zentral * Haus im Haus * Terrasse mit Gärtchen *", "350000", "88", "4", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88058358"
"88058294", "Jung chic frech! 1A kernsanierte 3 1/2 Zi.-Whg. auf 2 Etagen... auf was warten Sie noch?", "317000", "81", "3", "Möhringer Landstraße _, Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/88058294"
"88058180", "* 3 Zimmer - Wohnung mit Balkon im Westen *", "299000", "74", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/88058180"
"88057881", "* TOP zentrale 3 - Zimmer - Wohnung * Individuell gestaltbar *", "140000", "56", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88057881"
"88057735", "* 2 - Zimmer - Wohnung * Super kuschlig und echt zentral *", "149000", "52", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88057735"
"88057343", "Komfortabel am Waldesrand Wohnen !", "275000", "91", "4", "Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/88057343"
"88056452", "Renovierungsbedürftige 3 Zi-Whg. 815m² + 10m² Balkon in Bad Cannstatt", "179000", "81", "3", "Gasteinerstr. 00, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/88056452"
"88056277", "***1 Zimmer Apartment***", "120000", "33", "1", "Burgstallstrasse 22, Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/88056277"
"88054319", "Zuffenhausen: Wohnen in ausgesuchter Lage!", "515000", "113", "4", "Zuffenhausen, Stuttgart", "Zuffenhausen", "http://www.immobilienscout24.de/expose/88054319"
"88052752", "Aussicht gefällig? - 2-5-Zimmer-Penthouse mit Lift", "270000", "72", "2", "Hoffeld, Stuttgart", "Hoffeld", "http://www.immobilienscout24.de/expose/88052752"
"88050126", "4-Zimmer-Wohnung mit Veranda", "209000", "88", "4", "Reutlinger Str. XX, Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/88050126"
"88050115", "4-Zimmer-Wohnung mit Gartenanteil", "230000", "89", "4", "Reutlinger Str. XX, Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/88050115"
"88050112", "Dachgeschosswohnung mit Gartenanteil", "123000", "64", "3", "Reutlinger Str. XX, Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/88050112"
"88039371", "DOM zeigt...Schnittmuster! Architektonisch durchdachte  35 Zi.-Eigentumswohnung!", "270000", "85", "3", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/88039371"
"88038975", "Herrschaftliche 4-Zimmerwohnung im Stuttgarter Westen - Sofort beziehbar", "596000", "152", "4", "Rotenwaldstraße 89, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/88038975"
