"id", "title", "price", "meters", "rooms", "address", "area", "link"
"90186383", "Provisionsfrei! Absolute Rarität in 1-A-Lage Stuttgarts", "549500", "96", "3", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/90186383"
"90180440", "Privatverkauf einer kernsanierten 3 Zimmer Wohnung", "350000", "70", "3", "Beethovenstraße 56, Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/90180440"
"90180184", "Sofort beziehbare 3-Zimmer Wohnung im beliebten Stuttgarter Westen!!! Gelegenheit!!!", "295000", "70", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/90180184"
"90179947", "" Die super sonnige Student - Etagen - WG - Wohnung ! "", "227000", "79", "3", "Filderhauptstraße 19, Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/90179947"
"90179806", "Neuwertige 2-Zimmer Wohnung in ruhiger Lage", "219000", "53", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/90179806"
"90175435", "Kapitalanlage oder Selbstbezug: ruhige Lage in Gablenberg", "245000", "70", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/90175435"
"90174476", "Großzügige helle 45 Zimmer-Wohnung mit Südost-Balkon und Ausblick zur Grabkapelle", "385000", "110", "4", "Sommerrain, Stuttgart", "Sommerrain", "http://www.immobilienscout24.de/expose/90174476"
"90174314", "Freude am idyllischen Wohnen auf zwei Ebenen - sofort frei!", "460000", "147", "4", "Am Bergheimer Hof 9A, Bergheim, Stuttgart", "Bergheim", "http://www.immobilienscout24.de/expose/90174314"
"90171780", "Mitten im Kultviertel", "339000", "72", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/90171780"
"90170165", "3 Zi.Wohnung m. Balkon/ frei ab 1.10.016", "279000", "70", "3", "Kleinstr.18 -, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/90170165"
"90170079", "Sonniges Appartement mit Balkon Aufzug und TG-Stellplatz", "78500", "35", "1", "Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/90170079"
"90168668", "In Nachbarschaft zum neuen Europa-Viertel - TOP-Kapitalanlage in gesuchter zentrumsnaher Lage!", "153600", "40", "1", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/90168668"
"90168579", "In direkter Nachbarschaft zum neuen Europa-Viertel - TOP-Kapitalanlage in gesuchter Lage!", "209600", "54", "2", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/90168579"
"90167344", "Helle Altbau Wohnung in Bad Cannstatt - 70qm - 3 Zimmer", "209000", "70", "3", "Oppelner Straße 2, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/90167344"
"90166144", "von privat 4 Zimmer Wohnung EG/UG Terrasse Garten Top Lage Stuttgart Vaihingen", "498000", "117", "4", "Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/90166144"
"90164388", "* TOP Kapitalanlage in erstklassiger Aussichtslage *", "375000", "86", "3", "Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/90164388"
"90164374", "* Schnucklige 2 - Zimmer - Wohnung in zentralster Lage *", "149000", "52", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/90164374"
"90164314", "* Haus im Haus - Familien aufgepasst! *", "325000", "88", "4", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/90164314"
"90164282", "* Rarität im Gerichtsviertel ! Penthouse mit genialer Terrasse *", "499000", "88", "4", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/90164282"
"90164052", "* Eigennutz oder Kapitalanlage! *", "169000", "50", "2", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/90164052"
"90186383", "Provisionsfrei! Absolute Rarität in 1-A-Lage Stuttgarts", "549500", "96", "3", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/90186383"
"90180440", "Privatverkauf einer kernsanierten 3 Zimmer Wohnung", "350000", "70", "3", "Beethovenstraße 56, Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/90180440"
