"id", "title", "price", "meters", "rooms", "address", "area", "link"
"89197609", "Kapitalanlage die sich rechnet! 3- 4 Zimmer Souterrain-Wohnung fest vermietet in Bad-Cannstatt", "155000", "148", "4", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/89197609"
"89196647", "Lichtdurchflutet", "460000", "102", "4", "Steinröhrenweg 59, Hausen, Stuttgart", "Hausen", "http://www.immobilienscout24.de/expose/89196647"
"89196242", "4-Zimmer Wohnung in zentraler Lage", "548000", "108", "4", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/89196242"
"89195026", "!!DAS  RICHTIGE für KAP- ANLEGER!! tolle 2 Zimmer DG- Wohnung mitten in Stgt-West", "255000", "63", "2", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89195026"
"89191269", "Urlaubsflair das ganze Jahr – jeden Tag fröhlich und sanft erwachen !", "420000", "122", "5", "Obertürkheim, Stuttgart", "Obertürkheim", "http://www.immobilienscout24.de/expose/89191269"
"89188974", "Kapitalanleger aufgepasst - Beste Lage vermietete 35 Zimmerwohnung HMS 2 Stellplätze", "315000", "74", "3", "Sillenbuch, Stuttgart", "Sillenbuch", "http://www.immobilienscout24.de/expose/89188974"
"89186341", "Gemütliche 2 Zimmer-Whg. in gefragter Lage", "145000", "49", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/89186341"
"89180514", "Klug durchdachte 35-Zimmer Wohnung", "180000", "80", "4", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/89180514"
"89179311", "* Seltene Gelegenheit ! Traumwohnung als Anlage *", "375000", "86", "3", "Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/89179311"
"89179069", "* Penthouse im Justizviertel mit genialer Sonnenterrasse *", "510000", "88", "4", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/89179069"
"89178922", "* Zentrale 2- Zimmer - Wohnung mit tollem Schnitt *", "149000", "52", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/89178922"
"89178270", "***Mitten im Stuttgarter-Westen***", "145000", "52", "2", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89178270"
"89176689", "Investieren Sie jetzt in Zukunft!", "116000", "24", "1", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/89176689"
"89176160", "4-Zi.-Wohnung im 1. + 2. DG umfassend renoviert Aufzug G-Stellplatz Loggia 06", "689665", "115", "4", "Am Kräherwald 231, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89176160"
