"id", "title", "price", "meters", "rooms", "address", "area", "link"
"89470099", "46% Rendite möglich - Kapitalanleger - 3 Zi-Whg nahe Uni Hohenheim - EBK Balkon", "298000", "74", "3", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/89470099"
"89468894", "Attraktive 4 Zimmerwohnung in Mühlhausen mit Aussicht ins " Grüne"", "270000", "84", "4", "Mühlhausen, Stuttgart", "Mühlhausen", "http://www.immobilienscout24.de/expose/89468894"
"89468248", "Gemütliches Zuhause in schönster Hanglage", "223000", "65", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/89468248"
"89468245", "Allein oder zu zweit im Stuttgarter Westen wohnen", "165000", "65", "2", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89468245"
"89468218", "Architektenwohnung auf der Gänsheide", "775000", "134", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/89468218"
"89467595", "Kapitalanleger aufgepasst! 3-Zimmerwohnung im begehrten Lehenviertel von S-Süd!", "298000", "60", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/89467595"
"89463220", "Hier erholen Sie sich mitten in der Stadt", "696000", "105", "3", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/89463220"
"89461704", "Stuttgart Vaihingen 2 Zi DG WHG 45qm 2.OG Bad mit TGL Bj 1983", "174000", "45", "2", "Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/89461704"
"89460154", "Perfekter Altersruhesitz in traumhafter Aussichtslage!", "495000", "144", "3", "Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/89460154"
"89456957", "Schöne ruhige Wohnung in Top Lage", "290000", "93", "4", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/89456957"
"89456378", "Kapitalanleger oder Eigennutzer - 3 Zi-Whg nahe Uni Hohenheim - EBK Balkon", "298000", "74", "3", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/89456378"
"89454765", "Erstbezug: Stylische 3-4-Zimmer-Maisonette-Eigentums-wohnung im Herzen des Stuttgarter Westens", "842000", "117", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89454765"
"89454524", "Erstbezug: Kompakte 3-Zimmer-Eigentumswohnung", "547000", "107", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89454524"
"89454430", "Erstbezug: Außergewöhnliche 4-Zimmer-Maisonette-Eigentums-wohnung", "755000", "108", "4", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89454430"
"89454167", "Erstbezug: 3-4 Zimmer-Eigentumswohnung mit Balkon", "648000", "112", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89454167"
"89453263", "Über den Dächern von Stuttgart - traumhafte Aussicht garantiert", "1395000", "125", "2", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453263"
"89453256", "ein unvergesslicher Blick über Stuttgart - CITY LOFT PENTHOUSE", "1290000", "131", "2", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453256"
"89453251", "großzügiges Wohnen auf 126 m² in exponierter Lage", "1090400", "126", "3", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453251"
"89453236", "Vorzeigewohnung mit dem besonderen Flair..", "993400", "120", "2", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453236"
"89470099", "46% Rendite möglich - Kapitalanleger - 3 Zi-Whg nahe Uni Hohenheim - EBK Balkon", "298000", "74", "3", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/89470099"
"89468894", "Attraktive 4 Zimmerwohnung in Mühlhausen mit Aussicht ins " Grüne"", "270000", "84", "4", "Mühlhausen, Stuttgart", "Mühlhausen", "http://www.immobilienscout24.de/expose/89468894"
"89468248", "Gemütliches Zuhause in schönster Hanglage", "223000", "65", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/89468248"
"89468245", "Allein oder zu zweit im Stuttgarter Westen wohnen", "165000", "65", "2", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89468245"
"89468218", "Architektenwohnung auf der Gänsheide", "775000", "134", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/89468218"
"89467595", "Kapitalanleger aufgepasst! 3-Zimmerwohnung im begehrten Lehenviertel von S-Süd!", "298000", "60", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/89467595"
"89463220", "Hier erholen Sie sich mitten in der Stadt", "696000", "105", "3", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/89463220"
"89461704", "Stuttgart Vaihingen 2 Zi DG WHG 45qm 2.OG Bad mit TGL Bj 1983", "174000", "45", "2", "Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/89461704"
"89460154", "Perfekter Altersruhesitz in traumhafter Aussichtslage!", "495000", "144", "3", "Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/89460154"
"89456957", "Schöne ruhige Wohnung in Top Lage", "290000", "93", "4", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/89456957"
"89456378", "Kapitalanleger oder Eigennutzer - 3 Zi-Whg nahe Uni Hohenheim - EBK Balkon", "298000", "74", "3", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/89456378"
"89454765", "Erstbezug: Stylische 3-4-Zimmer-Maisonette-Eigentums-wohnung im Herzen des Stuttgarter Westens", "842000", "117", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89454765"
"89454524", "Erstbezug: Kompakte 3-Zimmer-Eigentumswohnung", "547000", "107", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89454524"
"89454430", "Erstbezug: Außergewöhnliche 4-Zimmer-Maisonette-Eigentums-wohnung", "755000", "108", "4", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89454430"
"89454167", "Erstbezug: 3-4 Zimmer-Eigentumswohnung mit Balkon", "648000", "112", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89454167"
"89453263", "Über den Dächern von Stuttgart - traumhafte Aussicht garantiert", "1395000", "125", "2", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453263"
"89453256", "ein unvergesslicher Blick über Stuttgart - CITY LOFT PENTHOUSE", "1290000", "131", "2", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453256"
"89453251", "großzügiges Wohnen auf 126 m² in exponierter Lage", "1090400", "126", "3", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453251"
"89453236", "Vorzeigewohnung mit dem besonderen Flair..", "993400", "120", "2", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453236"
"89453189", "WOHNTRAUM mit exklusiver Ausstattung inklusive", "999700", "126", "3", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453189"
"89453176", "Für Menschen die etwas besonders suchen..", "833700", "120", "2", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453176"
"89453092", "CITY-LOFT - Viel Platz viel Stadt viel Style", "718100", "97", "2", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453092"
"89453082", "CITY LOFTS von STRENGER - Wohnen mit STYLE und DESIGN", "586400", "95", "2", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453082"
"89453075", "Familientraum mit eigenem Patio", "712000", "142", "4", "Vordernbergstraße 16, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89453075"
"89448696", "Wohnen im Spitalwald!", "265000", "93", "3", "Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/89448696"
"89446496", "Nähe Kurpark  -  Stilvolle 3-Zimmerwohnung komplett saniert mit Stellplatz", "259000", "70", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/89446496"
"89445912", "*** Juwel im Dachswald ***", "839000", "162", "5", "Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/89445912"
"89441319", "TOP Maisonnette 3-Zi.-Wohnung Stuttgart Möhringen", "299500", "67", "3", "Plieninger Straße 21B, Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/89441319"
"89439475", "Ein Traum exklusive Neubau Penthouse-Loft --lichtdurchflutet--große Dachterrasse--", "534000", "108", "2", "Steinpilzweg 31, Schönberg, Stuttgart", "Schönberg", "http://www.immobilienscout24.de/expose/89439475"
"89439339", "DOM zeigt...Schnittmuster! Architektonisch durchdachte  35 Zi.-Eigentumswohnung!", "250000", "85", "3", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/89439339"
"89436632", "Zwangsversteigerung Eigentumswohnung in 70597 Stuttgart Anna-Peters-Straße", "413000", "107", "3", "Sonnenberg, Stuttgart", "Sonnenberg", "http://www.immobilienscout24.de/expose/89436632"
"89435651", "* Kapitalanlage mit unverbaubarem Ausblick *", "375000", "86", "3", "Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/89435651"
"89435628", "1 Zimmer-Wohnung  in Stuttgart-Ost", "115000", "33", "1", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/89435628"
"89435537", "***Summerdream über den Dächern von Stuttgart-West***", "389000", "79", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89435537"
"89435198", "!!! Großzügiges Wohnen in grüner und ruhiger Lage !!!", "280000", "74", "2", "Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/89435198"
"89433094", "Gut geschnittene 35-Zimmer-Wohnung mit Balkon und Tiefgarage auf der Rohrer Höhe", "298000", "100", "3", "Rohr, Stuttgart", "Rohr", "http://www.immobilienscout24.de/expose/89433094"
"89426118", "Repräsentative Architektenwohnung auf der Gänsheide", "775000", "134", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/89426118"
"89421969", "Zwangsversteigerung Eigentumswohnung in 70372 Stuttgart Martin-Luther-Straße", "89000", "50", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/89421969"
"89421942", "Zwangsversteigerung Eigentumswohnung in 70193 Stuttgart Bebelstraße", "310000", "87", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89421942"
"89420314", "Kapitalanlage oder Selbstbezug: ruhige Lage in Gablenberg", "245000", "70", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/89420314"
"89419625", "Gemütliche Wohnung mit Balkon und Garage", "269000", "81", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/89419625"
"89419418", "Einzigartige Maisonette-Wohnung mit Dachterrasse und Garage in ruhiger Lage Stuttgart-West", "650000", "135", "4", "Senefelderstraße 5, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/89419418"
"89419372", "Möblierte 2-Zimmer-Wohnung in S-Gaisburg", "140000", "52", "2", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/89419372"
"89419328", "Leben über den Dächern von Stuttgart! Moderne 3-Zimmer-Wohnung in exklusiver Lage.", "1650000", "124", "3", "Wolframstraße 41 - 43, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89419328"
"89418764", "Modern und Exklusiv! 2-Zimmer-Business-Wohnung auf ca. 50 m² im Europaviertel", "610000", "50", "2", "Wolframstraße 41 - 43, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/89418764"
