"id", "title", "price", "meters", "rooms", "address", "area", "link"
"91732153", "*** Ruhig und grün - zentral in Weilimdorf ***", "248000", "94", "3", "Weilimdorf, Stuttgart", "Weilimdorf", "http://www.immobilienscout24.de/expose/91732153"
"91724845", "Wohngenuss in Riedenberg!", "199000", "60", "2", "Riedenberg, Stuttgart", "Riedenberg", "http://www.immobilienscout24.de/expose/91724845"
"91721245", "Vermietete 2-Zi. Stadtwohnung nähe Marienhospital!", "135000", "47", "2", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/91721245"
"91720631", "WOHNUNG MIT 56 m² WOHNFLÄCHE (inkl. Balkon/Terrasse)", "170000", "56", "2", "Hofgärten xxxx, Hoffeld, Stuttgart", "Hoffeld", "http://www.immobilienscout24.de/expose/91720631"
"91715817", "KAPITALANLAGE ZENTRAL GELEGEN IN STUTTGART", "264000", "67", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/91715817"
"91707653", "Exclusiv wohnen - direkt in der Natur und doch in Stuttgart - provisionsfrei !!", "550000", "112", "4", "Büsnau, Stuttgart", "Büsnau", "http://www.immobilienscout24.de/expose/91707653"
"91703047", "3.5 Zimmerwohnung", "204000", "79", "3", "Mönchfeld, Stuttgart", "Mönchfeld", "http://www.immobilienscout24.de/expose/91703047"
"91701307", "Baugemeinschaft 'DerBaukasten'  - ETW im Erdgeschoss mit Gartenanteil", "230000", "57", "2", "Senefelderstraße 65, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/91701307"
"91699375", "Wahre Schönheit kommt von Innen", "210000", "50", "2", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/91699375"
"91687753", "Dem Zentrum so nah", "175000", "53", "2", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/91687753"
"91683057", "Großzügige und moderne Erdgeschoss-Wohnung in TOP-Wohnlage in Stuttgart-Schönberg!", "595000", "130", "4", "Schönberg, Stuttgart", "Schönberg", "http://www.immobilienscout24.de/expose/91683057"
"91670409", "Wunderschöne Maisonette-Garten-Wohnung", "449000", "103", "4", "Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/91670409"
"91670351", "Komplett sanierte 2-Zimmer-Wohnung mit Südterasse moderner Einbauküche und Garage in Hanglage", "159000", "53", "2", "Rohrackerstrasse 158, Hedelfingen, Stuttgart", "Hedelfingen", "http://www.immobilienscout24.de/expose/91670351"
"91669201", "3-Zimmer-Hochparterre-Wohnung mit 2 Balkonen und Blick ins Grüne", "189000", "67", "3", "Bergheim, Stuttgart", "Bergheim", "http://www.immobilienscout24.de/expose/91669201"
"91667585", "Großzügige 2 Zimmer-Wohnung im Dachswald", "275000", "75", "2", "Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/91667585"
"91666005", "Vorankündigung - Erstbezug nach umfassender Sanierung", "310000", "67", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/91666005"
"91662893", "* Auch in der kalten Jahreszeit eine sensationelle Kapitalanlage *", "375000", "86", "3", "Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/91662893"
