"id", "title", "price", "meters", "rooms", "address", "area", "link"
"94439662", "Top-Lage! 1-Zimmer-Appartement mit Balkon in begehrter (Halbhöhen-)Lage des Stuttgarter Westen!", "98000", "19", "1", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/94439662"
"94439117", "+++Für Selbstnutzer oder als attraktive Kapitalanlage+++", "145000", "55", "2", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/94439117"
"94438342", "Renovierungsbedürfte 3-Zi- Whg in Stgt West m Kü-Balkon", "250000", "90", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/94438342"
"94429395", "Helle und gut geschnittene 45-Zi.-Wohnung *Balkon TG-Stellplatz Aufzug u.v.m.*", "370000", "115", "4", "Wangen, Stuttgart", "Wangen", "http://www.immobilienscout24.de/expose/94429395"
"94428133", "Erstbezug im Mai 2017: Schön geschnittene 4-Zi-Wohnung", "899900", "134", "4", "Wiederholdstraße 15B, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/94428133"
"94415356", "Provisionsfreie grosszügig geschnittene Wohnung in toller Lage im Stuttgarter Süden", "255000", "70", "2", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/94415356"
"94401229", "Eine Rarität in gesuchtem Wohngebiet", "450000", "82", "3", "Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/94401229"
"94400208", "Schöne Helle 3-Zimmerwohnung S-Weilimdorf", "225000", "70", "3", "Weilimdorf, Stuttgart", "Weilimdorf", "http://www.immobilienscout24.de/expose/94400208"
"94398402", "Wohnen im beliebten Westen! 3 Zi. - Whg. mit Balkon", "349000", "77", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/94398402"
"94396025", "*** Urban Living ***", "492000", "91", "3", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/94396025"
"94393226", "1-Zimmer-Dachgeschosswohung in Stuttgart-Degerloch", "109500", "34", "1", "Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/94393226"
"94387535", "Moderne 4-Zimmer-Erdgeschosswohnung", "420000", "89", "4", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/94387535"
"94384991", "Attraktive 2 1/2-Zimmer-Erdgeschoss-Wohnung mit kleiner Loggia in wunderschöner Ortsrandlage", "215000", "60", "2", "Schwarzwaldstr. 111 a, Kaltental, Stuttgart", "Kaltental", "http://www.immobilienscout24.de/expose/94384991"
"94380871", "Citywohnung nahe Königstraße", "298000", "73", "3", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/94380871"
"94380376", "Schöne Jugendstil-Wohnung im gut renovierten 4-Familienhaus", "249000", "69", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/94380376"
"94379266", "Grosszügige 25 Zimmerwohnung mit grossem Balkon", "220000", "86", "2", "Kapellenweg 71, Hofen, Stuttgart", "Hofen", "http://www.immobilienscout24.de/expose/94379266"
"94377662", "60 % verkauft : 3 Zimmer - Wohnung mit Dachterrasse für Freude am Wohnen in S- Möhringen", "458200", "88", "3", "Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/94377662"
"94374594", "Umbau zur Wohnung eventuell möglich - jetzt noch Ladengeschäft", "150000", "75", "2", "Wangen, Stuttgart", "Wangen", "http://www.immobilienscout24.de/expose/94374594"
"94359108", "Schöne geräumige zwei Zimmer Wohnung in Stuttgart Möhringen", "195000", "63", "2", "Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/94359108"
"94439662", "Top-Lage! 1-Zimmer-Appartement mit Balkon in begehrter (Halbhöhen-)Lage des Stuttgarter Westen!", "98000", "19", "1", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/94439662"
"94439117", "+++Für Selbstnutzer oder als attraktive Kapitalanlage+++", "145000", "55", "2", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/94439117"
"94438342", "Renovierungsbedürfte 3-Zi- Whg in Stgt West m Kü-Balkon", "250000", "90", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/94438342"
"94429395", "Helle und gut geschnittene 45-Zi.-Wohnung *Balkon TG-Stellplatz Aufzug u.v.m.*", "370000", "115", "4", "Wangen, Stuttgart", "Wangen", "http://www.immobilienscout24.de/expose/94429395"
"94428133", "Erstbezug im Mai 2017: Schön geschnittene 4-Zi-Wohnung", "899900", "134", "4", "Wiederholdstraße 15B, Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/94428133"
"94415356", "Provisionsfreie grosszügig geschnittene Wohnung in toller Lage im Stuttgarter Süden", "255000", "70", "2", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/94415356"
"94401229", "Eine Rarität in gesuchtem Wohngebiet", "450000", "82", "3", "Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/94401229"
"94400208", "Schöne Helle 3-Zimmerwohnung S-Weilimdorf", "225000", "70", "3", "Weilimdorf, Stuttgart", "Weilimdorf", "http://www.immobilienscout24.de/expose/94400208"
"94398402", "Wohnen im beliebten Westen! 3 Zi. - Whg. mit Balkon", "349000", "77", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/94398402"
"94396025", "*** Urban Living ***", "492000", "91", "3", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/94396025"
"94393226", "1-Zimmer-Dachgeschosswohung in Stuttgart-Degerloch", "109500", "34", "1", "Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/94393226"
"94387535", "Moderne 4-Zimmer-Erdgeschosswohnung", "420000", "89", "4", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/94387535"
"94384991", "Attraktive 2 1/2-Zimmer-Erdgeschoss-Wohnung mit kleiner Loggia in wunderschöner Ortsrandlage", "215000", "60", "2", "Schwarzwaldstr. 111 a, Kaltental, Stuttgart", "Kaltental", "http://www.immobilienscout24.de/expose/94384991"
"94380871", "Citywohnung nahe Königstraße", "298000", "73", "3", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/94380871"
"94380376", "Schöne Jugendstil-Wohnung im gut renovierten 4-Familienhaus", "249000", "69", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/94380376"
"94379266", "Grosszügige 25 Zimmerwohnung mit grossem Balkon", "220000", "86", "2", "Kapellenweg 71, Hofen, Stuttgart", "Hofen", "http://www.immobilienscout24.de/expose/94379266"
"94377662", "60 % verkauft : 3 Zimmer - Wohnung mit Dachterrasse für Freude am Wohnen in S- Möhringen", "458200", "88", "3", "Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/94377662"
"94374594", "Umbau zur Wohnung eventuell möglich - jetzt noch Ladengeschäft", "150000", "75", "2", "Wangen, Stuttgart", "Wangen", "http://www.immobilienscout24.de/expose/94374594"
"94359108", "Schöne geräumige zwei Zimmer Wohnung in Stuttgart Möhringen", "195000", "63", "2", "Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/94359108"
"94358982", "4 Zimmer EG Wohnung", "379000", "110", "4", "Augsburger Str. 622, Obertürkheim, Stuttgart", "Obertürkheim", "http://www.immobilienscout24.de/expose/94358982"
