"id", "title", "price", "meters", "rooms", "address", "area", "link"
"93013444", "Kapitalanleger entscheiden sich für Sicherheit!", "199000", "90", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93013444"
"93012958", "* Perfekte 2 Zimmer Stadtwohnung *", "169000", "50", "2", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93012958"
"93011782", "**FEUERBACH** Zwei 3-4-Zimmer-Wohnungen in einem 3-FH in zentraler Lage zu verkaufen!", "159000", "50", "4", "Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/93011782"
"93011429", "+++ Wunderschöne Gründerzeit Wohnung +++", "917000", "198", "6", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93011429"
"93011112", "EG Wohnung mit Garten Provisionfrei", "297000", "74", "3", "Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/93011112"
"93010504", "*1-Zi. Eigentumswohnung", "150000", "0", "1", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93010504"
"93009888", "''Hohe Decken - 45-Zi.-EG-ETW im Zentrum von S-Obertürkheim ''", "280000", "92", "4", "Obertürkheim, Stuttgart", "Obertürkheim", "http://www.immobilienscout24.de/expose/93009888"
"93009031", "4-Zi.-Jugendstil-Wohnung mit 11665 m² in ruhiger Lage Stuttgart-Bad Cannstatt", "395000", "116", "4", "Freiligrathstr 30, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93009031"
"93009006", "Ruhe und Blick ins Grüne", "238500", "57", "2", "Schönberg, Stuttgart", "Schönberg", "http://www.immobilienscout24.de/expose/93009006"
"93007024", "Sillenbuch: Sehr attraktives sonniges Penthouse (2 Zimmer) mit riesiger Dachterrasse.", "409000", "115", "2", "Walter-Flex-Strasse 73, Sillenbuch, Stuttgart", "Sillenbuch", "http://www.immobilienscout24.de/expose/93007024"
"93004841", "Moderne Maisonette-Wohnung", "499000", "98", "4", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/93004841"
"93002956", "Denkmalgeschützte 4- Zimmer Altbau Wohnung im Herzen von Stuttgart", "370000", "112", "4", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/93002956"
"93002945", "Schöne 4 Zimmer Wohnung in der Stuttgarter Innenstadt", "393000", "119", "4", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/93002945"
"93002609", "SEHR ZENTRAL gelegene und gepflegte 3-ZW in Bad Cannstatt", "169000", "60", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93002609"
"93002041", "Freiwerdende 4-Zi- Wohnung mit Kleinem Gartenteil mit 10622 m² in Ruhiger Lage", "360000", "106", "4", "Freiligrathstr 30, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93002041"
"93001781", "NEU: Gepflegte 3-Zimmerwohnung mit großem Süd-Balkon in ruhiger Wohnlage | S-Zuffenhausen", "224000", "67", "3", "Zuffenhausen, Stuttgart", "Zuffenhausen", "http://www.immobilienscout24.de/expose/93001781"
"93000919", "Freie 4-Zi.-Jugendstil-Wohnung mit 1167 m² in ruhiger Lage in Stuttgart - Bad Cannstatt", "385000", "116", "4", "Freiligrathstr 30, Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93000919"
"92993393", "Rarität! Exklusive ca. 160 qm große Wohnung in der City ... mit Balkon!", "899000", "160", "2", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/92993393"
"92993389", "Super schöne kernsanierte Wohnung in Alt-Degerloch", "329000", "78", "3", "Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/92993389"
