"id", "title", "price", "meters", "rooms", "address", "area", "link"
"93662086", "Schöne vier Zimmer Wohnung in Stuttgart Mitte", "435000", "120", "4", "Kronenstraße xB, Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/93662086"
"93658976", "Schöne drei Zimmer Wohnung in Stuttgart Süd", "375000", "70", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/93658976"
"93658764", "Über 3 % Rendite! Sonnige Aussichten für Kapitalanleger (K-70435-Mön89)", "265304", "90", "3", "Mönchsbergstraße 89, Zuffenhausen, Stuttgart", "Zuffenhausen", "http://www.immobilienscout24.de/expose/93658764"
"93656843", "helle 3 - Zimmer Eigentumswohnung in Stuttgart", "290000", "85", "3", "Vaihingen, Stuttgart", "Vaihingen", "http://www.immobilienscout24.de/expose/93656843"
"93655751", ""Gepflegte 3-Zi.-OG-ETW in zentrumsnaher Lage von Stuttgart-West (Nähe Schwabstraße)"", "270000", "67", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93655751"
"93655741", "Moderne exklusive Stadtwohnung", "299000", "60", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93655741"
"93653671", "35-Zimmer-Dachgeschoss-Maisonette in Stuttgart-Rohr", "259000", "67", "3", "Rohr, Stuttgart", "Rohr", "http://www.immobilienscout24.de/expose/93653671"
"93652840", "Kapitalanlage oder Eigennutzung - Modernisierte 2-Zimmerwohnung mit Südbalkon und TG-Stellplatz", "163000", "53", "2", "Plieningen, Stuttgart", "Plieningen", "http://www.immobilienscout24.de/expose/93652840"
"93651256", "Einliegerwohnung ; ideal zum Vermieten mit Gartenterrasse", "267000", "83", "2", "Rotenwaldstr. 89, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93651256"
"93650139", "* Kapitalanlage mit Traumblick über Botnang *", "355000", "86", "3", "Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/93650139"
"93650028", "Lage Lage: LENZHALDE!", "349000", "103", "3", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/93650028"
"93649977", "Schöne 2-ZW zu fairem Preis!", "149000", "52", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93649977"
"93638483", "+++ Granitfußböden & West-Balkon - DG (3.OG) ohne Schrägen & ohne Aufzug - inkl. EBK & Stpl. +++", "259000", "75", "3", "Murgtalstraße 41, Münster, Stuttgart", "Münster", "http://www.immobilienscout24.de/expose/93638483"
"93638018", "Wohnung auf dem Killesberg - von privat", "298000", "63", "3", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/93638018"
"93632924", "Moderne 3-Zimmer ETW in ruhiger Lage von Stgt-Möhringen mit Garten", "612000", "101", "3", "Möhringen, Stuttgart", "Möhringen", "http://www.immobilienscout24.de/expose/93632924"
"93627583", "Kapitalanlage in bester Lage", "136000", "38", "1", "Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/93627583"
"93622937", "Helle drei Zimmer Wohnung in Stuttgart Frauenkopf", "369000", "85", "3", "Rosengartenstraße 54, Frauenkopf, Stuttgart", "Frauenkopf", "http://www.immobilienscout24.de/expose/93622937"
"93619771", "PANORAMABLICK | Hochwertig sanierte helle und vermietete 3 Zi. Wohnung Balkon Parkett +++", "305000", "73", "3", "Sautterweg 5, Fasanenhof, Stuttgart", "Fasanenhof", "http://www.immobilienscout24.de/expose/93619771"
"93619165", "Schöne renovierte Altbau- Dreizimmerwohnung mit Balkon in zentraler Lage von S- Cannstatt", "289000", "82", "3", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93619165"
"93619097", "Attraktives 1-Zimmer-Garten-Appartement", "119800", "35", "1", "Riedenberg, Stuttgart", "Riedenberg", "http://www.immobilienscout24.de/expose/93619097"
"93662086", "Schöne vier Zimmer Wohnung in Stuttgart Mitte", "435000", "120", "4", "Kronenstraße xB, Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/93662086"
