"id", "title", "price", "meters", "rooms", "address", "area", "link"
"93261847", "Klasse - Ich bin im Lehenviertel !", "350000", "75", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/93261847"
"93261385", "Große 3-Zimmer-Wohnung gepflegt in zentraler Lage", "299000", "87", "3", "Zuffenhausen, Stuttgart", "Zuffenhausen", "http://www.immobilienscout24.de/expose/93261385"
"93258007", "Schöne 4 Zimmer Wohnung in der Stuttgarter Innenstadt", "393000", "119", "4", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/93258007"
"93258005", "Schöne 4 Zimmer Wohnung in der Stuttgarter Innenstadt", "376200", "114", "4", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/93258005"
"93247965", "KAPITALANLEGER * PENDLER * STUDENTEN * AUFGEPASST", "109000", "32", "1", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93247965"
"93237636", "Lichtdurchflutete Dachgeschoss-Maisonettewohnung in bevorzugter Lage", "735000", "137", "2", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/93237636"
"93236130", "Eine sichere Kapitalanlage", "142000", "49", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93236130"
"93217474", "Traumhafte Terrassenwohnung mit Weitblick in Stuttgart-Degerloch", "689000", "142", "3", "Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/93217474"
"93215620", "Moderne und helle Zwei-Zimmer-Wohnung mit Balkon und Fahrstuhl in S-Hoffeld", "249000", "66", "2", "Hoffeld, Stuttgart", "Hoffeld", "http://www.immobilienscout24.de/expose/93215620"
"93213256", "*Stuttgart-Ost! Nette 3-Zi.-Whg. Balkon! Beziehbar! Miet-Rendite statt Geldentwertung & 0 Zins!*", "209000", "56", "3", "Hornbergstraße 100, Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93213256"
