"id", "title", "price", "meters", "rooms", "address", "area", "link"
"93534542", "*PROVISIONSFREI FÜR KÄUFER! - Nähe Uni / Kliniken / Innenstadt", "169000", "40", "1", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/93534542"
"93529981", "Blick über die ganze Stadt", "375000", "96", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/93529981"
"93523168", "familienfreundliche 45 Zimmer-Neubauwohnung mit Blick ins Grüne in Stuttgart-Botnang", "619900", "109", "4", "Himmerreichstr. 37, Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/93523168"
"93522435", "Wohnung und Gewerbe in einem Haus - jeweils 105 m²", "855000", "210", "7", "Rotenwaldstrasse 23, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93522435"
"93521302", "Traumhaft helle 3-Zimmer Wohnung mit Balkon und Möglichkeit auf Garten", "495000", "105", "3", "Rotenwaldstrasse 23, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93521302"
"93514858", "Schön geschnittene 35-Zimmer-Wohnung mit Dachterrasse und Stellplatz", "235000", "68", "3", "Stammheim, Stuttgart", "Stammheim", "http://www.immobilienscout24.de/expose/93514858"
"93513913", "Glücksgriff! Halbhöhenlage zum Toppreis!", "295500", "75", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/93513913"
"93512372", "familienfreundliche 45 Zimmer-Neubauwohnung mit großem Garten in Stuttgart-Botnang", "699900", "125", "4", "Himmerreichstr. 37, Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/93512372"
"93511903", "Beeindruckende 35 bis 4-Zimmerwohnung mit Aufzug in TOP-Wohnlage in Stuttgart-Schönberg!", "515000", "105", "3", "Schönberg, Stuttgart", "Schönberg", "http://www.immobilienscout24.de/expose/93511903"
"93511897", "Sonnige 2-3 Zi-Terrassenwohnung in Südlage in ruhiger und grüner Lage von Stuttgart-Zuffenhausen.", "279000", "80", "2", "Zuffenhausen, Stuttgart", "Zuffenhausen", "http://www.immobilienscout24.de/expose/93511897"
"93507818", "LICHTDURCHFLUTETE EXKLUSIVE WOHNUNG AM EICHENHAIN", "690000", "107", "3", "Riedenberg, Stuttgart", "Riedenberg", "http://www.immobilienscout24.de/expose/93507818"
"93507707", "Solide Kapitalanlage im Herzen von Weilimdorf ** Möbilierte 3-Zimmer DG-Wohnung", "169000", "52", "3", "Weilimdorf, Stuttgart", "Weilimdorf", "http://www.immobilienscout24.de/expose/93507707"
"93507110", "1 Zimmer-Wohnung renoviert auch zur Kapitalanlage", "129000", "42", "1", "Heumaden, Stuttgart", "Heumaden", "http://www.immobilienscout24.de/expose/93507110"
"93497310", "Kapitalanlage oder Eigennutz - Ruhige Lage in Stuttgart", "199000", "50", "2", "Bad Cannstatt, Stuttgart", "Bad Cannstatt", "http://www.immobilienscout24.de/expose/93497310"
"93496342", "Anschauen kaufen einziehen und wohlfühlen! Topp-3-Zimmer-ETW in toller Lage!", "389000", "78", "3", "West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93496342"
"93495265", "EXKLUSIVES WOHNEN IN STUTTGART-FRAUENKOPF", "998000", "170", "4", "Rohreckweg 19, Frauenkopf, Stuttgart", "Frauenkopf", "http://www.immobilienscout24.de/expose/93495265"
"93494948", "Renovierungsbedürftige 45 Zimmer ETW in zentraler Lage - Stuttgart Degerloch", "345000", "116", "4", "Degerloch, Stuttgart", "Degerloch", "http://www.immobilienscout24.de/expose/93494948"
"93484944", "3-Zimmer-Wohnung mit Pkw-Stellplatz", "112000", "65", "3", "Elsässer Str. xxxx, Zuffenhausen, Stuttgart", "Zuffenhausen", "http://www.immobilienscout24.de/expose/93484944"
"93484526", "3-Zimmer-Wohnung mit Garage", "270000", "75", "3", "Brunnenwiesen xxxx, Riedenberg, Stuttgart", "Riedenberg", "http://www.immobilienscout24.de/expose/93484526"
"93481145", "Gepflegte Kapitalanlage in Stuttgart-Ost", "144000", "49", "2", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/93481145"
"93534542", "*PROVISIONSFREI FÜR KÄUFER! - Nähe Uni / Kliniken / Innenstadt", "169000", "40", "1", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/93534542"
"93529981", "Blick über die ganze Stadt", "375000", "96", "3", "Süd, Stuttgart", "Süd", "http://www.immobilienscout24.de/expose/93529981"
"93523168", "familienfreundliche 45 Zimmer-Neubauwohnung mit Blick ins Grüne in Stuttgart-Botnang", "619900", "109", "4", "Himmerreichstr. 37, Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/93523168"
"93522435", "Wohnung und Gewerbe in einem Haus - jeweils 105 m²", "855000", "210", "7", "Rotenwaldstrasse 23, West, Stuttgart", "West", "http://www.immobilienscout24.de/expose/93522435"
