"id", "title", "price", "meters", "rooms", "address", "area", "link"
"94493906", "Super 3 Zimmer-Wohnung mitten in Stuttgart WG-tauglich", "329000", "71", "3", "Mitte, Stuttgart", "Mitte", "http://www.immobilienscout24.de/expose/94493906"
"94493387", "* Frühlingsstart auf der XXL - Terrasse *", "349000", "88", "3", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/94493387"
"94492651", "S-Gänsheide: Schöne 3-Zimmer-Wohnung mit großem Sonnenbalkon", "349000", "94", "3", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/94492651"
"94490010", "Beste Lage UND Beste Aussicht - Penthouse am Killesberg", "1189000", "134", "4", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/94490010"
"94488059", "*Die Gedanken sind frei* Helle 1-Zimmer-Wohnung *flexibel nutzbar*", "119999", "28", "1", "Ost, Stuttgart", "Ost", "http://www.immobilienscout24.de/expose/94488059"
"94487011", "1 Zi.-Whg. mit ca. 33 qm und Balkon in Stuttgart-Botnang", "79000", "34", "1", "Leharstr. 4, Botnang, Stuttgart", "Botnang", "http://www.immobilienscout24.de/expose/94487011"
"94485166", "''Im Stadtkern! - 3-Zi.-OG-ETW mit optimaler Raumaufteilung in S-Feuerbach!"", "220000", "72", "3", "Feuerbach, Stuttgart", "Feuerbach", "http://www.immobilienscout24.de/expose/94485166"
"94484456", "Interessante Wohnung! Interessante Kapitalanlage!", "159000", "63", "3", "Hofen, Stuttgart", "Hofen", "http://www.immobilienscout24.de/expose/94484456"
"94482750", "4 Zimmer 2 Bäder Garten - sofort beziehbar!", "670000", "135", "4", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/94482750"
"94481042", "Sonnige Maisonettewohnung mit 2-5 Zimmern 10 Gehminuten zum Bahnhof.", "680000", "137", "4", "Nord, Stuttgart", "Nord", "http://www.immobilienscout24.de/expose/94481042"
"94473759", "Schöne drei Zimmer Wohnung in Stuttgart Stammheim", "160000", "59", "3", "Stammheim, Stuttgart", "Stammheim", "http://www.immobilienscout24.de/expose/94473759"
